Name,Betweenness Centrality (BC),Degree,Ranking by BC,Label
starPep_02550,0,1,1367,Peptide
starPep_02544,0,1,1366,Peptide
starPep_02536,0,1,1365,Peptide
starPep_02534,0,1,1364,Peptide
starPep_02533,0,1,1363,Peptide
starPep_02532,0,1,1362,Peptide
starPep_02529,0,0,1361,Peptide
starPep_02528,0,1,1360,Peptide
starPep_02527,0,1,1359,Peptide
starPep_02483,0,1,1358,Peptide
starPep_02476,0,1,1357,Peptide
starPep_02458,0,1,1356,Peptide
starPep_02400,0,1,1355,Peptide
starPep_02379,0,1,1354,Peptide
starPep_02330,0,1,1353,Peptide
starPep_02322,0,0,1352,Peptide
starPep_02306,0,1,1351,Peptide
starPep_02305,0,1,1350,Peptide
starPep_02304,0,1,1349,Peptide
starPep_02300,0,1,1348,Peptide
starPep_02299,0,1,1347,Peptide
starPep_02297,0,1,1346,Peptide
starPep_02281,0,1,1345,Peptide
starPep_02275,0,1,1344,Peptide
starPep_02274,0,1,1343,Peptide
Pogonoperca punctata,43554,9,17,Origin
starPep_02272,0,1,1341,Peptide
starPep_02254,0,0,1340,Peptide
starPep_02249,0,1,1339,Peptide
starPep_02240,0,1,1338,Peptide
starPep_02201,0,0,1337,Peptide
starPep_02174,0,1,1336,Peptide
starPep_02171,0,1,1335,Peptide
starPep_02155,0,1,1334,Peptide
starPep_02121,0,1,1333,Peptide
Pelophylax ridibundus,1907.15,8,422,Origin
starPep_02002,0,1,1331,Peptide
Phyllomedusa sauvagii,14541.22998,8,95,Origin
starPep_01959,0,1,1329,Peptide
starPep_01948,0,1,1328,Peptide
starPep_01941,0,1,1327,Peptide
starPep_01934,0,1,1326,Peptide
starPep_01903,0,1,1325,Peptide
starPep_01870,0,1,1324,Peptide
Podisus maculiventris,14610.95098,8,80,Origin
starPep_01866,0,1,1322,Peptide
starPep_01853,0,0,1321,Peptide
starPep_01852,0,1,1320,Peptide
starPep_01851,0,1,1319,Peptide
starPep_01849,0,1,1318,Peptide
starPep_01844,0,0,1317,Peptide
starPep_01843,0,1,1316,Peptide
starPep_01842,0,1,1315,Peptide
starPep_01839,0,1,1314,Peptide
starPep_01834,0,0,1313,Peptide
Rana pirica,17499.5915,8,68,Origin
starPep_01826,0,1,1311,Peptide
starPep_01809,0,1,1310,Peptide
starPep_01783,0,1,1309,Peptide
starPep_01771,0,1,1308,Peptide
starPep_01716,0,1,1307,Peptide
starPep_01646,0,1,1306,Peptide
Clitoria ternatea,26099.75278,8,47,Origin
Hylarana latouchii,21,7,632,Origin
starPep_01641,0,1,1303,Peptide
starPep_01635,0,1,1302,Peptide
starPep_01605,0,1,1301,Peptide
starPep_01603,0,1,1300,Peptide
starPep_01598,0,1,1299,Peptide
starPep_01592,0,1,1298,Peptide
starPep_01570,0,1,1297,Peptide
starPep_01563,0,1,1296,Peptide
Rana boylii,57,7,589,Origin
Glyptocephalus cynoglossus,3671.25,7,322,Origin
starPep_01511,0,1,1293,Peptide
starPep_01509,0,1,1292,Peptide
starPep_01504,0,1,1291,Peptide
Xenopus muelleri,9172.916667,7,151,Origin
starPep_01503,0,1,1289,Peptide
Glandirana rugosa,10971,7,124,Origin
starPep_01491,0,1,1287,Peptide
starPep_01482,0,1,1286,Peptide
starPep_01468,0,1,1285,Peptide
starPep_01465,0,1,1284,Peptide
starPep_01464,0,1,1283,Peptide
starPep_01462,0,1,1282,Peptide
starPep_01459,0,1,1281,Peptide
starPep_01457,0,0,1280,Peptide
starPep_01386,0,1,1279,Peptide
starPep_01385,0,1,1278,Peptide
starPep_01371,0,1,1277,Peptide
starPep_01369,0,1,1276,Peptide
starPep_01362,0,0,1275,Peptide
starPep_01340,0,0,1274,Peptide
starPep_01323,0,1,1273,Peptide
starPep_01322,0,1,1272,Peptide
starPep_01320,0,1,1271,Peptide
starPep_01308,0,0,1270,Peptide
starPep_01306,0,0,1269,Peptide
starPep_01304,0,1,1268,Peptide
starPep_01290,0,1,1267,Peptide
starPep_01289,0,1,1266,Peptide
starPep_01288,0,0,1265,Peptide
starPep_01283,0,0,1264,Peptide
Rana tagoi,12795,7,101,Origin
starPep_01233,0,1,1262,Peptide
Halocynthia aurantium,14608,7,82,Origin
Lithobates areolatus,29024,7,44,Origin
starPep_01225,0,1,1259,Peptide
starPep_01207,0,1,1258,Peptide
starPep_01184,0,1,1257,Peptide
starPep_01182,0,1,1256,Peptide
Amolops jinjiangensis,47210.45206,7,14,Origin
starPep_01168,0,1,1254,Peptide
starPep_01155,0,1,1253,Peptide
starPep_01141,0,1,1252,Peptide
starPep_01134,0,1,1251,Peptide
starPep_01133,0,1,1250,Peptide
starPep_01121,0,1,1249,Peptide
starPep_01118,0,0,1248,Peptide
starPep_01116,0,1,1247,Peptide
starPep_01114,0,1,1246,Peptide
Leptodactylus bolivianus,17,6,648,Origin
starPep_01106,0,0,1244,Peptide
starPep_01075,0,1,1243,Peptide
starPep_01073,0,1,1242,Peptide
starPep_01063,0,1,1241,Peptide
starPep_01062,0,1,1240,Peptide
starPep_01061,0,1,1239,Peptide
starPep_01040,0,1,1238,Peptide
starPep_01036,0,0,1237,Peptide
Kassina maculata,20,6,639,Origin
starPep_01032,0,1,1235,Peptide
Oreochromis niloticus,25,6,628,Origin
starPep_01018,0,1,1233,Peptide
starPep_01004,0,1,1232,Peptide
starPep_00999,0,1,1231,Peptide
starPep_00995,0,1,1230,Peptide
Bombus pensylvanicus,30,6,616,Origin
starPep_00985,0,1,1228,Peptide
starPep_00961,0,1,1227,Peptide
starPep_00941,0,0,1226,Peptide
starPep_00940,0,1,1225,Peptide
starPep_00928,0,1,1224,Peptide
starPep_00926,0,1,1223,Peptide
starPep_00920,0,1,1222,Peptide
starPep_00894,0,0,1221,Peptide
Amolops mantzorum,70,6,579,Origin
starPep_00886,0,1,1219,Peptide
starPep_00883,0,1,1218,Peptide
starPep_00880,0,1,1217,Peptide
starPep_00874,0,1,1216,Peptide
starPep_00865,0,1,1215,Peptide
starPep_00862,0,1,1214,Peptide
starPep_00861,0,1,1213,Peptide
starPep_00859,0,1,1212,Peptide
starPep_00858,0,1,1211,Peptide
Hylarana nigrovittata,85,6,575,Origin
starPep_00857,0,1,1209,Peptide
starPep_00848,0,1,1208,Peptide
Phyllomedusa trinitatis,3620.016667,6,384,Origin
starPep_00841,0,1,1206,Peptide
starPep_00834,0,0,1205,Peptide
Viola baoshanensis,4897.91562,6,286,Origin
starPep_00803,0,1,1203,Peptide
Odorrana jingdongensis,6574.266667,6,232,Origin
starPep_00795,0,1,1201,Peptide
starPep_00794,0,0,1200,Peptide
starPep_00793,0,0,1199,Peptide
starPep_00791,0,1,1198,Peptide
starPep_00790,0,1,1197,Peptide
starPep_00789,0,1,1196,Peptide
starPep_00788,0,0,1195,Peptide
starPep_00787,0,0,1194,Peptide
starPep_00786,0,0,1193,Peptide
starPep_00784,0,1,1192,Peptide
Bombina maxima,7318.5,6,187,Origin
starPep_00777,0,1,1190,Peptide
starPep_00774,0,1,1189,Peptide
starPep_00773,0,1,1188,Peptide
Odorrana hainanensis,9145,6,152,Origin
starPep_00767,0,1,1186,Peptide
starPep_00766,0,0,1185,Peptide
Morone saxatilis,10050,6,149,Origin
starPep_00757,0,1,1183,Peptide
Phyllomedusa hypochondrialis,10480.23539,6,148,Origin
starPep_00756,0,1,1181,Peptide
Cupiennius salei,10970,6,126,Origin
Apis cerana,10970,6,125,Origin
Apis mellifera,11880,6,119,Origin
starPep_00752,0,1,1177,Peptide
starPep_00751,0,1,1176,Peptide
Grammistes sexlineatus,14605,6,83,Origin
starPep_00738,0,0,1174,Peptide
starPep_00731,0,1,1173,Peptide
Hymenochirus boettgeri,29238.9539,6,39,Origin
starPep_00721,0,1,1171,Peptide
starPep_00717,0,1,1170,Peptide
starPep_00715,0,1,1169,Peptide
starPep_00714,0,1,1168,Peptide
starPep_00704,0,1,1167,Peptide
starPep_00691,0,1,1166,Peptide
starPep_00688,0,1,1165,Peptide
starPep_00655,0,1,1164,Peptide
Rana cascadae,122048.5234,6,2,Origin
starPep_00648,0,1,1162,Peptide
Leptodactylus ocellatus,5,5,779,Origin
starPep_00647,0,1,1160,Peptide
starPep_00643,0,0,1159,Peptide
Entamoeba histolytica,34,5,608,Origin
Pelophylax saharicus,4219.770921,5,306,Origin
starPep_00642,0,1,1156,Peptide
Viola tricolor,4461.262987,5,298,Origin
starPep_00636,0,1,1154,Peptide
Acanthoscurria gomesiana,6702,5,228,Origin
starPep_00632,0,1,1152,Peptide
Rana zhenhaiensis,7318,5,189,Origin
starPep_00625,0,1,1150,Peptide
Staphylococcus haemolyticus,7318,5,188,Origin
starPep_00617,0,1,1148,Peptide
Agalychnis callidryas,8438.034091,5,179,Origin
Styela clava,9144,5,153,Origin
Limulus polyphemus,10962.5,5,127,Origin
Pachymedusa dacnicolor,12342.16797,5,117,Origin
starPep_00609,0,1,1143,Peptide
starPep_00608,0,1,1142,Peptide
starPep_00607,0,0,1141,Peptide
Mus musculus,14609.25033,5,81,Origin
starPep_00602,0,0,1139,Peptide
Rana aurora,33580.69991,5,26,Origin
starPep_00599,0,1,1137,Peptide
starPep_00596,0,1,1136,Peptide
starPep_00592,0,0,1135,Peptide
Amolops loloensis,84327.52661,5,5,Origin
starPep_00570,0,1,1133,Peptide
starPep_00561,0,0,1132,Peptide
starPep_00559,0,1,1131,Peptide
Pagrus major,9,4,721,Origin
starPep_00552,0,1,1129,Peptide
Lithobates catesbeianus,12,4,670,Origin
starPep_00542,0,1,1127,Peptide
starPep_00537,0,1,1126,Peptide
starPep_00528,0,1,1125,Peptide
starPep_00527,0,1,1124,Peptide
starPep_00519,0,1,1123,Peptide
starPep_00518,0,1,1122,Peptide
starPep_00514,0,1,1121,Peptide
Panurgus calcaratus,18,4,646,Origin
starPep_00510,0,0,1119,Peptide
starPep_00507,0,1,1118,Peptide
Staphylococcus cohnii,21,4,633,Origin
Viola philippica,1998.297763,4,421,Origin
Rana draytonii,2010.251914,4,420,Origin
Hippoglossoides platessoides,3662.357143,4,325,Origin
Morone chrysops,4561,4,297,Origin
Phyllomedusa azurea,5421.666667,4,282,Origin
starPep_00489,0,1,1111,Peptide
Carcinoscorpius rotundicauda,9139.5,4,154,Origin
Rana amurensis,10973.61627,4,123,Origin
Gallus gallus,12786,4,103,Origin
starPep_00471,0,1,1107,Peptide
Odorrana versabilis,12806.16667,4,100,Origin
starPep_00460,0,1,1105,Peptide
starPep_00458,0,1,1104,Peptide
Bombyx mori,23695,4,53,Origin
starPep_00450,0,1,1102,Peptide
starPep_00449,0,1,1101,Peptide
Litoria raniformis,1.5,3,847,Origin
Daboia russelii,3,3,826,Origin
Staphylococcus aureus,3,3,821,Origin
Nanorana parkeri,3,3,819,Origin
Lithobates grylio,3,3,818,Origin
Psalmopoeus cambridgei,3,3,814,Origin
Hogna carolinensis,3,3,808,Origin
Lycosa singoriensis,5,3,781,Origin
Hypsiboas albopunctatus,5,3,776,Origin
starPep_00411,0,0,1091,Peptide
Xylocopa appendiculata,7,3,747,Origin
Crocodylus siamensis,7,3,746,Origin
Tetramorium bicarinatum,7,3,745,Origin
starPep_00395,0,1,1087,Peptide
starPep_00386,0,2,1086,Peptide
starPep_00378,0,1,1085,Peptide
starPep_00366,0,0,1084,Peptide
Limnonectes fujianensis,7,3,743,Origin
Pardachirus marmoratus,8,3,729,Origin
Caenorhabditis elegans,11,3,701,Origin
starPep_00360,0,1,1080,Peptide
starPep_00359,0,1,1079,Peptide
starPep_00357,0,1,1078,Peptide
starPep_00355,0,0,1077,Peptide
starPep_00354,0,0,1076,Peptide
starPep_00353,0,1,1075,Peptide
starPep_00342,0,1,1074,Peptide
Picea sitchensis,11,3,700,Origin
Lachesana,12,3,669,Origin
starPep_00332,0,1,1071,Peptide
starPep_00310,0,0,1070,Peptide
starPep_00298,0,1,1069,Peptide
Alytes obstetricans,14,3,666,Origin
Leptodactylus knudseni,17,3,649,Origin
Naja atra,21,3,631,Origin
starPep_00285,0,0,1065,Peptide
Urechis unicinctus,39,3,599,Origin
starPep_00280,0,1,1063,Peptide
starPep_00277,0,1,1062,Peptide
starPep_00275,0,1,1061,Peptide
Crotalus durissus,39,3,598,Origin
Lithobates virgatipes,44,3,596,Origin
starPep_00268,0,1,1058,Peptide
starPep_00263,0,1,1057,Peptide
starPep_00261,0,1,1056,Peptide
Bombina,1831,3,449,Origin
Pan troglodytes,1831.333333,3,429,Origin
starPep_00249,0,1,1053,Peptide
Phyllomedusa bicolor,1831.75,3,428,Origin
starPep_00232,0,0,1051,Peptide
starPep_00231,0,1,1050,Peptide
Hylomantis lemur,1832.333333,3,427,Origin
Viola arvensis,1842.798413,3,425,Origin
Lithobates pipiens,3594.5,3,385,Origin
Hippoglossus hippoglossus,3660.5,3,329,Origin
Capra hircus,3661,3,328,Origin
Tachypleus tridentatus,3661,3,326,Origin
starPep_00218,0,1,1043,Peptide
starPep_00216,0,1,1042,Peptide
Vespula maculifrons,4571,3,292,Origin
Ascaphus truei,5489,3,238,Origin
Litoria genimaculata,5489,3,237,Origin
Amolops,5533.833333,3,236,Origin
starPep_00214,0,1,1037,Peptide
starPep_00213,0,1,1036,Peptide
Helicobacter pylori,7312.5,3,190,Origin
starPep_00212,0,1,1034,Peptide
starPep_00207,0,1,1033,Peptide
starPep_00204,0,0,1032,Peptide
starPep_00202,0,1,1031,Peptide
starPep_00201,0,1,1030,Peptide
starPep_00200,0,1,1029,Peptide
starPep_00196,0,0,1028,Peptide
starPep_00195,0,1,1027,Peptide
starPep_00191,0,1,1026,Peptide
starPep_00189,0,0,1025,Peptide
Holophaga foetida,10961,3,129,Origin
Macaca mulatta,10961,3,128,Origin
starPep_00187,0,1,1022,Peptide
Anura,12747.75,3,116,Origin
Orychophragmus violaceus,12787,3,102,Origin
starPep_00186,0,1,1019,Peptide
Xenopus borealis,14555.25,3,94,Origin
starPep_00185,0,1,1017,Peptide
starPep_00184,0,1,1016,Peptide
Amphibia,14808.75,3,79,Origin
starPep_00182,0,1,1014,Peptide
Arachnida,15201.33333,3,76,Origin
starPep_00179,0,1,1012,Peptide
starPep_00178,0,0,1011,Peptide
starPep_00177,0,1,1010,Peptide
starPep_00173,0,1,1009,Peptide
Bos,20031,3,61,Origin
Lasioglossum laticeps,25497,3,48,Origin
Spirosoma linguale,30915,3,35,Origin
Insecta,43415,3,18,Origin
Pelophylax nigromaculatus,0.5,2,874,Origin
Bitis gabonica,1,2,868,Origin
Porthidium nasutum,1,2,867,Origin
Rana italica,1,2,866,Origin
starPep_00148,0,1,1000,Peptide
starPep_00142,0,1,999,Peptide
starPep_00141,0,1,998,Peptide
starPep_00140,0,1,997,Peptide
starPep_00139,0,1,996,Peptide
starPep_00138,0,0,995,Peptide
Bothrops matogrossensis,1,2,865,Origin
starPep_00137,0,1,993,Peptide
Discoglossus sardus,1,2,864,Origin
Agkistrodon contortrix,1,2,863,Origin
Deinagkistrodon acutus,1,2,862,Origin
starPep_00132,0,1,989,Peptide
Protobothrops flavoviridis,1,2,861,Origin
Eristicophis macmahonii,1,2,859,Origin
starPep_00130,0,1,986,Peptide
Phasianus colchicus,1,2,857,Origin
starPep_00126,0,1,984,Peptide
Rana shuchinae,1,2,856,Origin
Bungarus fasciatus,1,2,855,Origin
starPep_00122,0,1,981,Peptide
starPep_00121,0,1,980,Peptide
starPep_00120,0,1,979,Peptide
starPep_00119,0,1,978,Peptide
starPep_00118,0,1,977,Peptide
Xanthomonas oryzae,1,2,854,Origin
Vespa crabro,1,2,851,Origin
Pseudis paradoxa,1,2,849,Origin
Pelophylax porosus,1,2,848,Origin
Viola biflora,1.533333333,2,846,Origin
Vipera,2,2,841,Origin
Vipera berus,2,2,840,Origin
starPep_00113,0,1,969,Peptide
Ectatomma,2,2,839,Origin
starPep_00108,0,1,967,Peptide
starPep_00107,0,0,966,Peptide
starPep_00105,0,1,965,Peptide
starPep_00102,0,1,964,Peptide
Ectatomma brunneum,2,2,838,Origin
Acinetobacter,2,2,837,Origin
starPep_00094,0,1,961,Peptide
starPep_00093,0,1,960,Peptide
Acinetobacter guillouiae,2,2,836,Origin
Bacillus cereus,2,2,835,Origin
Oxyuranus,2,2,834,Origin
Oxyuranus microlepidotus,2,2,833,Origin
Melecta,2,2,832,Origin
Melecta albifrons,2,2,831,Origin
Bacillus,2,2,830,Origin
starPep_00082,0,0,952,Peptide
starPep_00081,0,1,951,Peptide
starPep_00080,0,1,950,Peptide
starPep_00076,0,0,949,Peptide
starPep_00072,0,1,948,Peptide
starPep_00071,0,1,947,Peptide
starPep_00069,0,1,946,Peptide
starPep_00068,0,0,945,Peptide
Walterinnesia aegyptia,3,2,829,Origin
Colletinae,3,2,828,Origin
starPep_00065,0,1,942,Peptide
starPep_00064,0,0,941,Peptide
Colletes daviesanus,3,2,827,Origin
starPep_00060,0,1,939,Peptide
starPep_00055,0,1,938,Peptide
Megascolecidae,3,2,825,Origin
starPep_00051,0,1,936,Peptide
starPep_00047,0,1,935,Peptide
starPep_00045,0,1,934,Peptide
Metaphire guillelmi,3,2,824,Origin
starPep_00042,0,1,932,Peptide
Cucurbitaceae,3,2,823,Origin
Cucurbita maxima,3,2,822,Origin
starPep_00039,0,0,929,Peptide
starPep_00038,0,1,928,Peptide
starPep_00035,0,0,927,Peptide
starPep_00034,0,1,926,Peptide
starPep_00032,0,1,925,Peptide
Elapinae,3,2,820,Origin
starPep_00025,0,1,923,Peptide
Schistosomatidae,3,2,817,Origin
Schistosoma mansoni,3,2,816,Origin
starPep_00022,0,1,920,Peptide
Lycosa,3,2,815,Origin
Hypsiboas,3,2,813,Origin
Myrmeciini,3,2,812,Origin
Myrmecia gulosa,3,2,811,Origin
Leporidae,3,2,810,Origin
Oryctolagus cuniculus,3,2,809,Origin
Odorrana margaretae,3.958333333,2,806,Origin
Walterinnesia,4,2,805,Origin
Colletes,4,2,804,Origin
starPep_00016,0,1,910,Peptide
starPep_00015,0,0,909,Peptide
Xylocopini,4,2,803,Origin
Metaphire,4,2,802,Origin
Crocodylidae,4,2,801,Origin
Tetramoriini,4,2,800,Origin
starPep_00012,0,1,904,Peptide
Cucurbita,4,2,799,Origin
starPep_00011,0,1,902,Peptide
Bacteroides fragilis,4,2,798,Origin
starPep_00010,0,1,900,Peptide
starPep_00007,0,1,899,Peptide
Mesorhizobium metallidurans,4,2,797,Origin
Myrmecia pilosula,4,2,796,Origin
Schistosoma,4,2,795,Origin
Rhizobiales,4,2,794,Origin
Megachilinae,4,2,793,Origin
Osmia rufa,4,2,792,Origin
Pardachirus,4,2,790,Origin
Bacteroidales,4,2,789,Origin
Dicroglossinae,4,2,788,Origin
Myrmecia,4,2,787,Origin
Drosophila melanogaster,4,2,786,Origin
Oryctolagus,4,2,785,Origin
Pagrus,4,2,784,Origin
Nanorana yunnanensis,5,2,783,Origin
Treponema maltophilum,5,2,782,Origin
Spirochaetes,5,2,780,Origin
Salmoniformes,5,2,778,Origin
Oncorhynchus mykiss,5,2,777,Origin
Xylocopa,6,2,775,Origin
Crocodylus,6,2,774,Origin
Chromadorea,6,2,773,Origin
Tetramorium,6,2,772,Origin
Pinidae,6,2,771,Origin
Saccharomycotina,6,2,770,Origin
Candida tenuis,6,2,769,Origin
starPep_02653,0.6,2,873,Peptide
starPep_02219,0.6,2,872,Peptide
starPep_00493,0.6,2,871,Peptide
starPep_00491,0.6,2,870,Peptide
starPep_00333,0.6,2,869,Peptide
Phyllobacteriaceae,6,2,768,Origin
Mesorhizobium,6,2,767,Origin
Limnonectes,6,2,766,Origin
Papilionidae,6,2,765,Origin
Papilio xuthus,6,2,764,Origin
Myxini,6,2,763,Origin
Myxine glutinosa,6,2,762,Origin
Actinomyces coleocanis,6,2,761,Origin
starPep_03841,1,2,860,Peptide
Lecanoromycetes,6,2,759,Origin
starPep_01520,1,2,858,Peptide
Cladonia grayi,6,2,758,Origin
Bactrocera dorsalis,6,2,757,Origin
Osmiini,6,2,756,Origin
Osmia,6,2,755,Origin
starPep_00603,1,2,853,Peptide
starPep_00428,1,2,852,Peptide
Alytes,6,2,754,Origin
starPep_00106,1,2,850,Peptide
Kassina,6,2,753,Origin
Bacteroidaceae,6,2,752,Origin
Bacteroides,6,2,751,Origin
Actinobacteridae,6,2,750,Origin
starPep_01808,1.993452381,2,845,Peptide
starPep_01420,1.993452381,2,844,Peptide
starPep_01378,1.993452381,2,843,Peptide
starPep_00578,1.993452381,2,842,Peptide
Brachycera,6,2,749,Origin
Theraphosidae,6.833333333,2,748,Origin
Panurginae,7,2,744,Origin
Cichlidae,7,2,742,Origin
Rhodotorula glutinis,7,2,739,Origin
Dikarya,7,2,738,Origin
Leptodactylus,7,2,737,Origin
Parasilurus,7,2,736,Origin
Burkholderiales,7,2,735,Origin
Bivalvia,7,2,733,Origin
Treponema,8,2,731,Origin
Spirochaetales,8,2,730,Origin
Salmonidae,8,2,728,Origin
Oncorhynchus,8,2,727,Origin
Firmicutes,8,2,726,Origin
Apinae,8,2,725,Origin
Spirochaetaceae,9,2,724,Origin
Oxyopes,9,2,723,Origin
Salmoninae,9,2,722,Origin
Rhabditida,10,2,720,Origin
Pinales,10,2,719,Origin
Saccharomycetes,10,2,718,Origin
Candida,10,2,717,Origin
Papilioninae,10,2,716,Origin
Papilio (Sinoprinceps),10,2,715,Origin
Myxiniformes,10,2,714,Origin
Myxine,10,2,713,Origin
Actinomyces,10,2,712,Origin
Sarcodina,10,2,711,Origin
Lecanoromycetidae,10,2,710,Origin
Cladonia,10,2,709,Origin
Bactrocera (Bactrocera),10,2,708,Origin
Bacillus subtilis,10,2,707,Origin
Actinomycetales,10,2,706,Origin
starPep_00733,3.608333333,2,807,Peptide
Muscomorpha,10,2,705,Origin
Scombridae,11,2,702,Origin
Echiurida,11,2,699,Origin
Coriobacteriales,11,2,698,Origin
Siluriformes,11,2,697,Origin
Squamata,11,2,696,Origin
Rhabditidae,12,2,695,Origin
Caenorhabditis,12,2,694,Origin
Panurgini,12,2,693,Origin
Pinaceae,12,2,692,Origin
Picea,12,2,691,Origin
Saccharomycetidae,12,2,690,Origin
Saccharomycetales,12,2,689,Origin
Papilionini,12,2,688,Origin
Papilio,12,2,687,Origin
starPep_00286,4,2,791,Peptide
Oreochromis,12,2,686,Origin
Myxinidae,12,2,685,Origin
Myxininae,12,2,684,Origin
Actinomycineae,12,2,683,Origin
Actinomycetaceae,12,2,682,Origin
Ricinus,12,2,680,Origin
Basidiomycota,12,2,679,Origin
Rhodotorula,12,2,678,Origin
Lecanorales,12,2,677,Origin
Cladoniaceae,12,2,676,Origin
Bactrocera,12,2,675,Origin
Leptodactylus fallax,12,2,674,Origin
Tephritidae,12,2,673,Origin
Parasilurus asotus,12,2,672,Origin
Alcaligenaceae,12,2,671,Origin
Pteriomorphia,12,2,668,Origin
Mytilus edulis,12,2,667,Origin
Bombini,14,2,665,Origin
Bacilli,14,2,664,Origin
Panurgina,15,2,662,Origin
Pucciniomycotina,15,2,661,Origin
Sporidiobolales,15,2,660,Origin
Achromobacter,15,2,659,Origin
Mytiloida,15,2,657,Origin
Mytilus,15,2,656,Origin
Panurgus,16,2,653,Origin
Microbotryomycetes,16,2,652,Origin
Achromobacter piechaudii,16,2,651,Origin
Mytilidae,16,2,650,Origin
Lithobates palustris,17.5,2,647,Origin
starPep_00747,6,2,760,Peptide
Rhizopoda,18,2,645,Origin
Bacillales,18,2,644,Origin
Bombus,18,2,643,Origin
Clariidae,20,2,641,Origin
Scombrinae,20,2,640,Origin
Urechidae,20,2,638,Origin
Coriobacterineae,20,2,637,Origin
Staphylococcaceae,20,2,636,Origin
Staphylococcus,20,2,635,Origin
Serpentes,20,2,634,Origin
Ricinus communis,22,2,630,Origin
Lobosa,24,2,629,Origin
Elasmobranchii,25,2,627,Origin
Platyhelminthes,25,2,626,Origin
Polyphaga,25,2,625,Origin
Clarias,27,2,624,Origin
Thunnini,27,2,623,Origin
Urechis,27,2,621,Origin
starPep_00754,7,2,741,Peptide
starPep_00711,7,2,740,Peptide
Coriobacteriaceae,27,2,620,Origin
Alethinophidia,27,2,619,Origin
Amoebida,28,2,618,Origin
Entamoebidae,30,2,615,Origin
Entamoeba,30,2,614,Origin
starPep_00114,7,2,734,Peptide
Clarias batrachus,32,2,612,Origin
starPep_01173,8,2,732,Peptide
Thunnus,32,2,611,Origin
Cryptobacterium,32,2,610,Origin
Viperidae,32,2,609,Origin
Thunnus (Neothunnus),35,2,607,Origin
Cryptobacterium curtum,35,2,605,Origin
Crotalinae,35,2,604,Origin
Thunnus albacares,36,2,603,Origin
Crotalus,36,2,600,Origin
Euselachii,48,2,594,Origin
Neodermata,48,2,593,Origin
Elateriformia,48,2,592,Origin
Torpediniformes,69,2,582,Origin
Trematoda,69,2,581,Origin
Elateroidea,69,2,580,Origin
Torpedinidae,88,2,574,Origin
Digenea,88,2,573,Origin
Lampyridae,88,2,572,Origin
Torpedo,105,2,571,Origin
Opisthorchiida,105,2,570,Origin
Amydetinae,105,2,569,Origin
Torpedo marmorata,120,2,567,Origin
Opisthorchiata,120,2,566,Origin
Vestina,120,2,565,Origin
Opisthorchiidae,133,2,563,Origin
Vesta,133,2,562,Origin
Clonorchis,144,2,561,Origin
Vesta basalis,144,2,560,Origin
starPep_04481,10.5,2,704,Peptide
starPep_00337,11,2,703,Peptide
Clonorchis sinensis,153,2,559,Origin
Xenopus ruwenzoriensis,302.25,2,555,Origin
Araneae,618.1666667,2,544,Origin
Agalychnis annae,769.4325758,2,542,Origin
Acanthoscurria,1217.666667,2,525,Origin
Caniformia,1831,2,512,Origin
Sinapis alba,1831,2,511,Origin
Viridiplantae,1831,2,510,Origin
Chordata,1831,2,509,Origin
Neisseriaceae,1831,2,508,Origin
Pseudomonadaceae,1831,2,507,Origin
Odorrana hosii,1831,2,506,Origin
Heteroptera,1831,2,505,Origin
Rana,1831,2,504,Origin
Teleostei,1831,2,503,Origin
Xiphosura,1831,2,502,Origin
Pelteobagrus,1831,2,495,Origin
Hippoglossoides,1831,2,494,Origin
Xanthomonadaceae,1831,2,492,Origin
Comamonas,1831,2,490,Origin
Plesiomonas shigelloides,1831,2,489,Origin
starPep_00772,12,2,681,Peptide
Salmonella enterica,1831,2,488,Origin
Campylobacterales,1831,2,487,Origin
Deltaproteobacteria,1831,2,486,Origin
Limanda ferruginea,1831,2,485,Origin
Lactococcus lactis,1831,2,484,Origin
Psocodea,1831,2,483,Origin
Glyptocephalus,1831,2,482,Origin
Dicentrarchus labrax,1831,2,479,Origin
Euryarchaeota,1831,2,478,Origin
Hippoglossus,1831,2,477,Origin
Galliformes,1831,2,476,Origin
Annelida,1831,2,474,Origin
Metagynophora,1831,2,473,Origin
Bubalus bubalis,1831,2,472,Origin
Halictidae,1831,2,471,Origin
Ceratitis (Ceratitis),1831,2,470,Origin
Enterobacteriales,1831,2,469,Origin
starPep_00822,14.33333333,2,663,Peptide
Shewanellaceae,1831,2,468,Origin
Holophagae,1831,2,467,Origin
Kassina senegalensis,1831,2,466,Origin
Ascaphus,1831,2,465,Origin
starPep_00219,15,2,658,Peptide
Styela,1831,2,464,Origin
Brassicaceae,1831,2,463,Origin
starPep_01766,15.6,2,655,Peptide
starPep_01724,15.6,2,654,Peptide
Cytophagia,1831,2,462,Origin
Gentianales,1831,2,461,Origin
Violaceae,1831,2,460,Origin
Drosophilinae,1831,2,459,Origin
Papio anubis,1831,2,458,Origin
Chlorocebus,1831,2,457,Origin
Cercopithecidae,1831,2,456,Origin
Callithrix,1831,2,455,Origin
Nomascus,1831,2,454,Origin
Myomorpha,1831,2,453,Origin
Ascidiacea,1831,2,452,Origin
starPep_00492,19,3,642,Peptide
Cobitoidea,1831,2,451,Origin
Ovis,1831,2,450,Origin
Cupiennius,1831,2,448,Origin
Pongo,1831,2,447,Origin
