"Name","Label","Ranking by BC","Betweenness Centrality (BC)","Degree"
"starPep_02240","Peptide","1105","2.498878837057312","7"
"starPep_02249","Peptide","933","2.9810351989980006","7"
"starPep_02251","Peptide","1155","1.8267432539405553","7"
"starPep_02254","Peptide","43","398.6480229111502","10"
"starPep_02272","Peptide","337","34.075489684945055","8"
"starPep_02274","Peptide","871","3.4265779441737485","8"
"starPep_02275","Peptide","872","3.4265779441737485","8"
"starPep_02281","Peptide","173","76.37221187588679","11"
"starPep_02297","Peptide","714","8.262891222465095","8"
"starPep_02299","Peptide","386","25.71159828669679","9"
"starPep_02300","Peptide","387","25.71159828669679","9"
"starPep_02304","Peptide","388","25.71159828669679","9"
"starPep_02305","Peptide","163","85.07944245058228","9"
"starPep_02306","Peptide","389","25.71159828669679","9"
"starPep_02313","Peptide","562","13.308768123470529","9"
"starPep_02314","Peptide","480","18.72044005197087","9"
"starPep_02322","Peptide","1530","1.2760465806260497","6"
"starPep_02330","Peptide","1955","0.12396977298453694","3"
"starPep_02379","Peptide","192","69.4997687402781","11"
"starPep_02400","Peptide","167","77.91892298598711","11"
"starPep_02458","Peptide","59","276.2414534729993","13"
"starPep_02476","Peptide","345","31.850663246159986","9"
"starPep_02483","Peptide","193","68.74911579391652","10"
"starPep_02524","Peptide","873","3.4265779441737485","8"
"starPep_02527","Peptide","663","10.330112512021053","9"
"starPep_02528","Peptide","745","5.699066548497114","5"
"starPep_02529","Peptide","746","5.699066548497114","5"
"starPep_02532","Peptide","419","23.015049596244175","8"
"starPep_02533","Peptide","420","23.015049596244175","8"
"starPep_02534","Peptide","747","5.699066548497114","5"
"starPep_02536","Peptide","421","23.015049596244175","8"
"starPep_02544","Peptide","422","23.015049596244175","8"
"starPep_02550","Peptide","1706","0.7079790458852913","5"
"starPep_02579","Peptide","934","2.9810351989980006","7"
"starPep_02581","Peptide","146","109.2941523627284","7"
"starPep_02586","Peptide","1790","0.34022690738808353","4"
"starPep_02614","Peptide","874","3.4265779441737485","8"
"starPep_02651","Peptide","1715","0.6276086558641639","4"
"starPep_02653","Peptide","1956","0.12396977298453694","3"
"starPep_02655","Peptide","563","13.308768123470529","9"
"starPep_02670","Peptide","1339","1.7927318691011023","6"
"starPep_02671","Peptide","1080","2.6013673189454445","7"
"starPep_02678","Peptide","1156","1.8267432539405553","7"
"starPep_02679","Peptide","1157","1.8267432539405553","7"
"starPep_02686","Peptide","628","11.285358306335725","9"
"starPep_02687","Peptide","147","107.94564806172647","12"
"starPep_02689","Peptide","49","343.1041853161492","11"
"starPep_02690","Peptide","50","343.1041853161492","11"
"starPep_02691","Peptide","51","343.1041853161492","11"
"starPep_02692","Peptide","52","343.1041853161492","11"
"starPep_02693","Peptide","168","77.7219465330114","10"
"starPep_02710","Peptide","1109","2.316021910116631","6"
"starPep_02714","Peptide","426","22.975019337247552","8"
"starPep_02715","Peptide","390","25.71159828669679","9"
"starPep_02717","Peptide","1081","2.6013673189454445","7"
"starPep_02718","Peptide","1546","1.1863901252102689","6"
"starPep_02730","Peptide","190","70.16759948449202","10"
"starPep_02733","Peptide","22","971.6662564014731","14"
"starPep_02747","Peptide","935","2.9810351989980006","7"
"starPep_02749","Peptide","438","21.290452017786485","5"
"starPep_02750","Peptide","1707","0.7079790458852913","5"
"starPep_02751","Peptide","1340","1.7927318691011023","6"
"starPep_02752","Peptide","1708","0.7079790458852913","5"
"starPep_02753","Peptide","1709","0.7079790458852913","5"
"starPep_02754","Peptide","1710","0.7079790458852913","5"
"starPep_02803","Peptide","236","51.47716800699611","5"
"starPep_02804","Peptide","1158","1.8267432539405553","7"
"starPep_02806","Peptide","715","8.262891222465095","8"
"starPep_02827","Peptide","718","7.775320538478751","7"
"starPep_02845","Peptide","1731","0.60554680721599","4"
"starPep_02849","Peptide","471","20.565778950724965","10"
"starPep_02856","Peptide","936","2.9810351989980006","7"
"starPep_02857","Peptide","513","16.107648737671653","8"
"starPep_02867","Peptide","231","52.56869499104039","9"
"starPep_02868","Peptide","232","52.56869499104039","9"
"starPep_02889","Peptide","1110","2.316021910116631","6"
"starPep_02904","Peptide","875","3.4265779441737485","8"
"starPep_02914","Peptide","164","84.6002849572969","11"
"starPep_02919","Peptide","1547","1.1863901252102689","6"
"starPep_02937","Peptide","349","30.157545817052384","6"
"starPep_02980","Peptide","407","23.86527341880882","7"
"starPep_03013","Peptide","641","10.999630655721477","8"
"starPep_03014","Peptide","642","10.999630655721477","8"
"starPep_03030","Peptide","1082","2.6013673189454445","7"
"starPep_03036","Peptide","391","25.71159828669679","9"
"starPep_03042","Peptide","156","97.36905797062528","9"
"starPep_03060","Peptide","664","10.330112512021053","9"
"starPep_03083","Peptide","665","10.330112512021053","9"
"starPep_03086","Peptide","1804","0.1881710521758538","3"
"starPep_03091","Peptide","876","3.4265779441737485","8"
"starPep_03099","Peptide","692","9.211370770411461","8"
"starPep_03114","Peptide","693","9.211370770411461","8"
"starPep_03126","Peptide","1957","0.12396977298453694","3"
"starPep_03130","Peptide","382","25.778556111931316","5"
"starPep_03133","Peptide","1958","0.12396977298453694","3"
"starPep_03174","Peptide","877","3.4265779441737485","8"
"starPep_03185","Peptide","1548","1.1863901252102689","6"
"starPep_03201","Peptide","1159","1.8267432539405553","7"
"starPep_03221","Peptide","277","40.15576516164168","7"
"starPep_03230","Peptide","1160","1.8267432539405553","7"
"starPep_03231","Peptide","1161","1.8267432539405553","7"
"starPep_03232","Peptide","1162","1.8267432539405553","7"
"starPep_03233","Peptide","1163","1.8267432539405553","7"
"starPep_03234","Peptide","1164","1.8267432539405553","7"
"starPep_03249","Peptide","1959","0.12396977298453694","3"
"starPep_03296","Peptide","666","10.330112512021053","9"
"starPep_03316","Peptide","1487","1.413941385957278","6"
"starPep_03325","Peptide","60","271.54915034216634","9"
"starPep_03328","Peptide","278","40.15576516164168","7"
"starPep_03343","Peptide","1488","1.413941385957278","6"
"starPep_03351","Peptide","392","25.71159828669679","9"
"starPep_03362","Peptide","358","28.991919271469467","10"
"starPep_03363","Peptide","393","25.71159828669679","9"
"starPep_03367","Peptide","174","76.13879761618277","10"
"starPep_03371","Peptide","359","28.991919271469467","10"
"starPep_03372","Peptide","394","25.71159828669679","9"
"starPep_03373","Peptide","395","25.71159828669679","9"
"starPep_03374","Peptide","360","28.991919271469467","10"
"starPep_03375","Peptide","361","28.991919271469467","10"
"starPep_03376","Peptide","362","28.991919271469467","10"
"starPep_03377","Peptide","363","28.991919271469467","10"
"starPep_03378","Peptide","364","28.991919271469467","10"
"starPep_03379","Peptide","396","25.71159828669679","9"
"starPep_03380","Peptide","397","25.71159828669679","9"
"starPep_03381","Peptide","398","25.71159828669679","9"
"starPep_03382","Peptide","1489","1.413941385957278","6"
"starPep_03383","Peptide","1490","1.413941385957278","6"
"starPep_03384","Peptide","1491","1.413941385957278","6"
"starPep_03385","Peptide","1492","1.413941385957278","6"
"starPep_03386","Peptide","1165","1.8267432539405553","7"
"starPep_03387","Peptide","1493","1.413941385957278","6"
"starPep_03388","Peptide","1494","1.413941385957278","6"
"starPep_03389","Peptide","1495","1.413941385957278","6"
"starPep_03390","Peptide","1496","1.413941385957278","6"
"starPep_03391","Peptide","1497","1.413941385957278","6"
"starPep_03392","Peptide","1498","1.413941385957278","6"
"starPep_03393","Peptide","1499","1.413941385957278","6"
"starPep_03394","Peptide","1500","1.413941385957278","6"
"starPep_03395","Peptide","1501","1.413941385957278","6"
"starPep_03396","Peptide","716","8.262891222465095","8"
"starPep_03397","Peptide","1502","1.413941385957278","6"
"starPep_03398","Peptide","1531","1.2760465806260497","6"
"starPep_03399","Peptide","1503","1.413941385957278","6"
"starPep_03400","Peptide","1504","1.413941385957278","6"
"starPep_03401","Peptide","1505","1.413941385957278","6"
"starPep_03402","Peptide","1506","1.413941385957278","6"
"starPep_03403","Peptide","380","26.162609037278102","9"
"starPep_03404","Peptide","365","28.991919271469467","10"
"starPep_03460","Peptide","1711","0.7079790458852913","5"
"starPep_03465","Peptide","1712","0.7079790458852913","5"
"starPep_03487","Peptide","1960","0.12396977298453694","3"
"starPep_03511","Peptide","1791","0.34022690738808353","4"
"starPep_03555","Peptide","1166","1.8267432539405553","7"
"starPep_03573","Peptide","779","4.55198937169446","5"
"starPep_03588","Peptide","1615","0.9630236410701664","5"
"starPep_03599","Peptide","878","3.4265779441737485","8"
"starPep_03633","Peptide","672","10.119101937733657","8"
"starPep_03664","Peptide","439","21.25550004182945","6"
"starPep_03687","Peptide","1167","1.8267432539405553","7"
"starPep_03704","Peptide","366","28.991919271469467","10"
"starPep_03705","Peptide","399","25.71159828669679","9"
"starPep_03706","Peptide","1072","2.892411271437126","7"
"starPep_03707","Peptide","367","28.991919271469467","10"
"starPep_03708","Peptide","400","25.71159828669679","9"
"starPep_03709","Peptide","368","28.991919271469467","10"
"starPep_03716","Peptide","170","76.46959163364292","10"
"starPep_03748","Peptide","667","10.330112512021053","9"
"starPep_03749","Peptide","668","10.330112512021053","9"
"starPep_03750","Peptide","669","10.330112512021053","9"
"starPep_03751","Peptide","670","10.330112512021053","9"
"starPep_03752","Peptide","671","10.330112512021053","9"
"starPep_03755","Peptide","213","62.40311300773876","8"
"starPep_03758","Peptide","191","69.72401475309579","9"
"starPep_03761","Peptide","171","76.46959163364292","10"
"starPep_03812","Peptide","1507","1.413941385957278","6"
"starPep_03815","Peptide","1508","1.413941385957278","6"
"starPep_03816","Peptide","463","20.66339443627453","6"
"starPep_03831","Peptide","1509","1.413941385957278","6"
"starPep_03832","Peptide","1510","1.413941385957278","6"
"starPep_03833","Peptide","1511","1.413941385957278","6"
"starPep_03835","Peptide","1512","1.413941385957278","6"
"starPep_03841","Peptide","503","16.723047324725794","4"
"starPep_03883","Peptide","879","3.4265779441737485","8"
"starPep_03903","Peptide","194","68.68130328896262","9"
"starPep_03911","Peptide","691","9.215777992659664","8"
"starPep_03917","Peptide","783","3.6252029114669835","4"
"starPep_03918","Peptide","201","65.67710894822707","7"
"starPep_03919","Peptide","202","65.67710894822707","7"
"starPep_03920","Peptide","203","65.67710894822707","7"
"starPep_03922","Peptide","784","3.6252029114669835","4"
"starPep_03923","Peptide","1692","0.7189527157930896","4"
"starPep_03931","Peptide","880","3.4265779441737485","8"
"starPep_03934","Peptide","2033","0.049715023872609856","2"
"starPep_03954","Peptide","881","3.4265779441737485","8"
"starPep_03955","Peptide","717","8.262891222465095","8"
"starPep_03957","Peptide","204","65.67710894822707","7"
"starPep_03961","Peptide","785","3.6252029114669835","4"
"starPep_03963","Peptide","786","3.6252029114669835","4"
"starPep_03964","Peptide","787","3.6252029114669835","4"
"starPep_03965","Peptide","788","3.6252029114669835","4"
"starPep_03968","Peptide","882","3.4265779441737485","8"
"starPep_03973","Peptide","1522","1.3654400165783167","6"
"starPep_03985","Peptide","1523","1.3654400165783167","6"
"starPep_03990","Peptide","1524","1.3654400165783167","6"
"starPep_03997","Peptide","883","3.4265779441737485","8"
"starPep_04000","Peptide","1525","1.3654400165783167","6"
"starPep_04001","Peptide","1526","1.3654400165783167","6"
"starPep_04002","Peptide","1527","1.3654400165783167","6"
"starPep_04003","Peptide","1528","1.3654400165783167","6"
"starPep_04016","Peptide","423","23.015049596244175","8"
"starPep_04017","Peptide","424","23.015049596244175","8"
"starPep_04018","Peptide","425","23.015049596244175","8"
"starPep_04019","Peptide","1532","1.2760465806260497","6"
"starPep_04021","Peptide","1347","1.5139620525036566","6"
"starPep_04022","Peptide","1348","1.5139620525036566","6"
"starPep_04023","Peptide","1349","1.5139620525036566","6"
"starPep_04024","Peptide","1350","1.5139620525036566","6"
"starPep_04025","Peptide","1351","1.5139620525036566","6"
"starPep_04037","Peptide","884","3.4265779441737485","8"
"starPep_04047","Peptide","205","65.67710894822707","7"
"starPep_04048","Peptide","885","3.4265779441737485","8"
"starPep_04049","Peptide","886","3.4265779441737485","8"
"starPep_04054","Peptide","1168","1.8267432539405553","7"
"starPep_04062","Peptide","1549","1.1863901252102689","6"
"starPep_04079","Peptide","440","21.25550004182945","6"
"starPep_04080","Peptide","127","118.86557487837555","8"
"starPep_04081","Peptide","441","21.25550004182945","6"
"starPep_04097","Peptide","151","105.40876767410138","8"
"starPep_04100","Peptide","780","4.55198937169446","5"
"starPep_04101","Peptide","279","40.15576516164168","7"
"starPep_04130","Peptide","887","3.4265779441737485","8"
"starPep_04133","Peptide","169","77.7219465330114","10"
"starPep_04134","Peptide","1529","1.3654400165783167","6"
"starPep_04157","Peptide","1169","1.8267432539405553","7"
"starPep_04158","Peptide","1170","1.8267432539405553","7"
"starPep_04177","Peptide","175","76.13879761618277","10"
"starPep_04178","Peptide","1171","1.8267432539405553","7"
"starPep_04179","Peptide","1172","1.8267432539405553","7"
"starPep_04180","Peptide","1352","1.5139620525036566","6"
"starPep_04181","Peptide","1173","1.8267432539405553","7"
"starPep_04182","Peptide","1174","1.8267432539405553","7"
"starPep_04183","Peptide","937","2.9810351989980006","7"
"starPep_04184","Peptide","1175","1.8267432539405553","7"
"starPep_04185","Peptide","1176","1.8267432539405553","7"
"starPep_04188","Peptide","1177","1.8267432539405553","7"
"starPep_04189","Peptide","1178","1.8267432539405553","7"
"starPep_04190","Peptide","1179","1.8267432539405553","7"
"starPep_04191","Peptide","1180","1.8267432539405553","7"
"starPep_04192","Peptide","1181","1.8267432539405553","7"
"starPep_04193","Peptide","1182","1.8267432539405553","7"
"starPep_04194","Peptide","1183","1.8267432539405553","7"
"starPep_04195","Peptide","1184","1.8267432539405553","7"
"starPep_04196","Peptide","1185","1.8267432539405553","7"
"starPep_04197","Peptide","1186","1.8267432539405553","7"
"starPep_04198","Peptide","1187","1.8267432539405553","7"
"starPep_04199","Peptide","1188","1.8267432539405553","7"
"starPep_04201","Peptide","1189","1.8267432539405553","7"
"starPep_04202","Peptide","1190","1.8267432539405553","7"
"starPep_04203","Peptide","1191","1.8267432539405553","7"
"starPep_04204","Peptide","1192","1.8267432539405553","7"
"starPep_04205","Peptide","1193","1.8267432539405553","7"
"starPep_04206","Peptide","1194","1.8267432539405553","7"
"starPep_04207","Peptide","1195","1.8267432539405553","7"
"starPep_04222","Peptide","1196","1.8267432539405553","7"
"starPep_04223","Peptide","1197","1.8267432539405553","7"
"starPep_04224","Peptide","1198","1.8267432539405553","7"
"starPep_04225","Peptide","1199","1.8267432539405553","7"
"starPep_04240","Peptide","888","3.4265779441737485","8"
"starPep_04241","Peptide","1200","1.8267432539405553","7"
"starPep_04243","Peptide","206","65.67710894822707","7"
"starPep_04247","Peptide","1201","1.8267432539405553","7"
"starPep_04254","Peptide","1616","0.9630236410701664","5"
"starPep_04257","Peptide","1353","1.5139620525036566","6"
"starPep_04258","Peptide","1354","1.5139620525036566","6"
"starPep_04260","Peptide","1355","1.5139620525036566","6"
"starPep_04261","Peptide","67","236.45015656385362","8"
"starPep_04262","Peptide","226","53.16689119174377","7"
"starPep_04264","Peptide","195","68.68130328896262","9"
"starPep_04265","Peptide","196","68.68130328896262","9"
"starPep_04266","Peptide","1202","1.8267432539405553","7"
"starPep_04268","Peptide","1203","1.8267432539405553","7"
"starPep_04269","Peptide","1356","1.5139620525036566","6"
"starPep_04270","Peptide","1357","1.5139620525036566","6"
"starPep_04271","Peptide","1358","1.5139620525036566","6"
"starPep_04272","Peptide","1359","1.5139620525036566","6"
"starPep_04273","Peptide","1360","1.5139620525036566","6"
"starPep_04274","Peptide","262","44.86831023904916","8"
"starPep_04275","Peptide","728","7.290682443327145","7"
"starPep_04276","Peptide","742","6.211645970369275","6"
"starPep_04277","Peptide","1344","1.7908657749820798","5"
"starPep_04278","Peptide","1693","0.7189527157930896","4"
"starPep_04279","Peptide","1204","1.8267432539405553","7"
"starPep_04280","Peptide","889","3.4265779441737485","8"
"starPep_04284","Peptide","1205","1.8267432539405553","7"
"starPep_04286","Peptide","1206","1.8267432539405553","7"
"starPep_04287","Peptide","108","139.17592090892464","9"
"starPep_04292","Peptide","890","3.4265779441737485","8"
"starPep_04293","Peptide","1570","1.1011601845203762","5"
"starPep_04294","Peptide","1207","1.8267432539405553","7"
"starPep_04295","Peptide","755","4.903384392072614","4"
"starPep_04296","Peptide","1208","1.8267432539405553","7"
"starPep_04297","Peptide","1209","1.8267432539405553","7"
"starPep_04298","Peptide","1210","1.8267432539405553","7"
"starPep_04305","Peptide","1211","1.8267432539405553","7"
"starPep_04310","Peptide","207","65.67710894822707","7"
"starPep_04312","Peptide","336","34.44850447863505","6"
"starPep_04313","Peptide","347","30.32288822929095","5"
"starPep_04315","Peptide","280","40.15576516164168","7"
"starPep_04338","Peptide","1212","1.8267432539405553","7"
"starPep_04339","Peptide","1213","1.8267432539405553","7"
"starPep_04346","Peptide","891","3.4265779441737485","8"
"starPep_04349","Peptide","1361","1.5139620525036566","6"
"starPep_04353","Peptide","472","20.278470646794947","7"
"starPep_04357","Peptide","938","2.9810351989980006","7"
"starPep_04358","Peptide","939","2.9810351989980006","7"
"starPep_04359","Peptide","1214","1.8267432539405553","7"
"starPep_04360","Peptide","1215","1.8267432539405553","7"
"starPep_04361","Peptide","1216","1.8267432539405553","7"
"starPep_04366","Peptide","892","3.4265779441737485","8"
"starPep_04390","Peptide","1217","1.8267432539405553","7"
"starPep_04391","Peptide","1218","1.8267432539405553","7"
"starPep_04392","Peptide","1219","1.8267432539405553","7"
"starPep_04393","Peptide","1220","1.8267432539405553","7"
"starPep_04394","Peptide","777","4.6723463118575","5"
"starPep_04395","Peptide","778","4.6723463118575","5"
"starPep_04397","Peptide","1221","1.8267432539405553","7"
"starPep_04398","Peptide","1222","1.8267432539405553","7"
"starPep_04399","Peptide","1223","1.8267432539405553","7"
"starPep_04400","Peptide","1224","1.8267432539405553","7"
"starPep_04401","Peptide","1225","1.8267432539405553","7"
"starPep_04402","Peptide","893","3.4265779441737485","8"
"starPep_04411","Peptide","1073","2.7025266625393423","7"
"starPep_04412","Peptide","1226","1.8267432539405553","7"
"starPep_04414","Peptide","1227","1.8267432539405553","7"
"starPep_04415","Peptide","1228","1.8267432539405553","7"
"starPep_04416","Peptide","1229","1.8267432539405553","7"
"starPep_04417","Peptide","1230","1.8267432539405553","7"
"starPep_04418","Peptide","1231","1.8267432539405553","7"
"starPep_04419","Peptide","1232","1.8267432539405553","7"
"starPep_04420","Peptide","1233","1.8267432539405553","7"
"starPep_04421","Peptide","894","3.4265779441737485","8"
"starPep_04422","Peptide","1234","1.8267432539405553","7"
"starPep_04424","Peptide","263","44.86831023904916","8"
"starPep_04434","Peptide","1235","1.8267432539405553","7"
"starPep_04435","Peptide","1236","1.8267432539405553","7"
"starPep_04447","Peptide","895","3.4265779441737485","8"
"starPep_04469","Peptide","776","4.711732124108316","5"
"starPep_04473","Peptide","1635","0.9140031831270596","4"
"starPep_04474","Peptide","1341","1.7927318691011023","6"
"starPep_04481","Peptide","530","13.399224088629124","3"
"starPep_04493","Peptide","1342","1.7927318691011023","6"
"starPep_04537","Peptide","1961","0.12396977298453694","3"
"starPep_04582","Peptide","1237","1.8267432539405553","7"
"starPep_04583","Peptide","1238","1.8267432539405553","7"
"starPep_04587","Peptide","493","17.435762937153456","5"
"starPep_04594","Peptide","1239","1.8267432539405553","7"
"starPep_04608","Peptide","1617","0.9630236410701664","5"
"starPep_04630","Peptide","749","5.084382061658903","5"
"starPep_04631","Peptide","781","4.55198937169446","5"
"starPep_04632","Peptide","750","5.084382061658903","5"
"starPep_04644","Peptide","751","5.084382061658903","5"
"starPep_04650","Peptide","896","3.4265779441737485","8"
"starPep_04651","Peptide","897","3.4265779441737485","8"
"starPep_04652","Peptide","898","3.4265779441737485","8"
"starPep_04677","Peptide","198","67.40116625949781","6"
"starPep_04679","Peptide","899","3.4265779441737485","8"
"starPep_04689","Peptide","159","91.81479479841853","10"
"starPep_04707","Peptide","1362","1.5139620525036566","6"
"starPep_04710","Peptide","1363","1.5139620525036566","6"
"starPep_04715","Peptide","900","3.4265779441737485","8"
"starPep_04730","Peptide","19","1080.841937040293","9"
"starPep_04757","Peptide","1476","1.4727573242248315","5"
"starPep_04758","Peptide","1477","1.4727573242248315","5"
"starPep_04762","Peptide","161","87.44632837679437","7"
"starPep_04767","Peptide","1240","1.8267432539405553","7"
"starPep_04768","Peptide","1241","1.8267432539405553","7"
"starPep_04776","Peptide","442","21.25550004182945","6"
"starPep_04777","Peptide","443","21.25550004182945","6"
"starPep_04778","Peptide","444","21.25550004182945","6"
"starPep_04779","Peptide","445","21.25550004182945","6"
"starPep_04780","Peptide","446","21.25550004182945","6"
"starPep_04781","Peptide","447","21.25550004182945","6"
"starPep_04782","Peptide","448","21.25550004182945","6"
"starPep_04783","Peptide","449","21.25550004182945","6"
"starPep_04784","Peptide","450","21.25550004182945","6"
"starPep_04785","Peptide","451","21.25550004182945","6"
"starPep_04786","Peptide","452","21.25550004182945","6"
"starPep_04787","Peptide","453","21.25550004182945","6"
"starPep_04788","Peptide","454","21.25550004182945","6"
"starPep_04796","Peptide","678","9.875044995070231","4"
"starPep_04802","Peptide","39","466.85516738259304","8"
"starPep_04813","Peptide","237","49.278211197746785","8"
"starPep_04817","Peptide","756","4.903384392072614","4"
"starPep_04822","Peptide","208","65.67710894822707","7"
"starPep_04825","Peptide","1533","1.2760465806260497","6"
"starPep_04835","Peptide","901","3.4265779441737485","8"
"starPep_04836","Peptide","902","3.4265779441737485","8"
"starPep_04837","Peptide","903","3.4265779441737485","8"
"starPep_04840","Peptide","209","65.67710894822707","7"
"starPep_04852","Peptide","1242","1.8267432539405553","7"
"starPep_04855","Peptide","1243","1.8267432539405553","7"
"starPep_04856","Peptide","1244","1.8267432539405553","7"
"starPep_04857","Peptide","1245","1.8267432539405553","7"
"starPep_04858","Peptide","1246","1.8267432539405553","7"
"starPep_04859","Peptide","1247","1.8267432539405553","7"
"starPep_04860","Peptide","1248","1.8267432539405553","7"
"starPep_04861","Peptide","1249","1.8267432539405553","7"
"starPep_04862","Peptide","1250","1.8267432539405553","7"
"starPep_04863","Peptide","1251","1.8267432539405553","7"
"starPep_04873","Peptide","1252","1.8267432539405553","7"
"starPep_04884","Peptide","1694","0.7189527157930896","4"
"starPep_04889","Peptide","1253","1.8267432539405553","7"
"starPep_04890","Peptide","1571","1.1011601845203762","5"
"starPep_04896","Peptide","1111","2.316021910116631","6"
"starPep_04919","Peptide","223","53.739218557835315","8"
"starPep_04920","Peptide","224","53.739218557835315","8"
"starPep_04921","Peptide","274","40.67691130507018","7"
"starPep_04922","Peptide","350","30.157545817052384","6"
"starPep_04923","Peptide","225","53.739218557835315","8"
"starPep_04925","Peptide","275","40.67691130507018","7"
"starPep_04926","Peptide","351","30.157545817052384","6"
"starPep_04960","Peptide","940","2.9810351989980006","7"
"starPep_04981","Peptide","904","3.4265779441737485","8"
"starPep_04984","Peptide","941","2.9810351989980006","7"
"starPep_04985","Peptide","286","39.32054978969913","5"
"starPep_04986","Peptide","287","39.32054978969913","5"
"starPep_04988","Peptide","942","2.9810351989980006","7"
"starPep_04989","Peptide","943","2.9810351989980006","7"
"starPep_04990","Peptide","944","2.9810351989980006","7"
"starPep_04991","Peptide","945","2.9810351989980006","7"
"starPep_04992","Peptide","946","2.9810351989980006","7"
"starPep_04993","Peptide","947","2.9810351989980006","7"
"starPep_04994","Peptide","948","2.9810351989980006","7"
"starPep_04995","Peptide","949","2.9810351989980006","7"
"starPep_04996","Peptide","950","2.9810351989980006","7"
"starPep_04997","Peptide","905","3.4265779441737485","8"
"starPep_05006","Peptide","951","2.9810351989980006","7"
"starPep_05009","Peptide","1572","1.1011601845203762","5"
"starPep_05010","Peptide","524","14.839491298814568","7"
"starPep_05011","Peptide","1364","1.5139620525036566","6"
"starPep_05012","Peptide","418","23.453911275028506","9"
"starPep_05013","Peptide","729","7.276911024594249","7"
"starPep_05016","Peptide","1573","1.1011601845203762","5"
"starPep_05017","Peptide","1574","1.1011601845203762","5"
"starPep_05018","Peptide","1575","1.1011601845203762","5"
"starPep_05019","Peptide","1576","1.1011601845203762","5"
"starPep_05020","Peptide","1577","1.1011601845203762","5"
"starPep_05082","Peptide","952","2.9810351989980006","7"
"starPep_05083","Peptide","953","2.9810351989980006","7"
"starPep_05086","Peptide","1254","1.8267432539405553","7"
"starPep_05087","Peptide","1255","1.8267432539405553","7"
"starPep_05088","Peptide","954","2.9810351989980006","7"
"starPep_05095","Peptide","219","58.036228503011145","9"
"starPep_05101","Peptide","408","23.86527341880882","7"
"starPep_05104","Peptide","409","23.86527341880882","7"
"starPep_05105","Peptide","410","23.86527341880882","7"
"starPep_05106","Peptide","354","29.746046476700855","8"
"starPep_05107","Peptide","411","23.86527341880882","7"
"starPep_05108","Peptide","412","23.86527341880882","7"
"starPep_05109","Peptide","413","23.86527341880882","7"
"starPep_05110","Peptide","414","23.86527341880882","7"
"starPep_05111","Peptide","415","23.86527341880882","7"
"starPep_05112","Peptide","416","23.86527341880882","7"
"starPep_05120","Peptide","1513","1.413941385957278","6"
"starPep_05121","Peptide","743","6.163421541481113","5"
"starPep_05131","Peptide","757","4.903384392072614","4"
"starPep_05132","Peptide","1805","0.1881710521758538","3"
"starPep_05134","Peptide","1514","1.413941385957278","6"
"starPep_05136","Peptide","955","2.9810351989980006","7"
"starPep_05138","Peptide","1578","1.1011601845203762","5"
"starPep_05139","Peptide","1732","0.60554680721599","4"
"starPep_05140","Peptide","1733","0.60554680721599","4"
"starPep_05141","Peptide","956","2.9810351989980006","7"
"starPep_05142","Peptide","957","2.9810351989980006","7"
"starPep_05145","Peptide","958","2.9810351989980006","7"
"starPep_05167","Peptide","1604","1.0526588151414364","5"
"starPep_05187","Peptide","1567","1.1756672890989208","4"
"starPep_05188","Peptide","1568","1.1756672890989208","4"
"starPep_05189","Peptide","1319","1.7999623892852419","5"
"starPep_05200","Peptide","959","2.9810351989980006","7"
"starPep_05201","Peptide","960","2.9810351989980006","7"
"starPep_05207","Peptide","1579","1.1011601845203762","5"
"starPep_05213","Peptide","961","2.9810351989980006","7"
"starPep_05216","Peptide","1365","1.5139620525036566","6"
"starPep_05220","Peptide","962","2.9810351989980006","7"
"starPep_05237","Peptide","1580","1.1011601845203762","5"
"starPep_05248","Peptide","1366","1.5139620525036566","6"
"starPep_05249","Peptide","1367","1.5139620525036566","6"
"starPep_05252","Peptide","1744","0.5855449279877524","4"
"starPep_05253","Peptide","1745","0.5855449279877524","4"
"starPep_05254","Peptide","1746","0.5855449279877524","4"
"starPep_05255","Peptide","963","2.9810351989980006","7"
"starPep_05263","Peptide","964","2.9810351989980006","7"
"starPep_05264","Peptide","965","2.9810351989980006","7"
"starPep_05266","Peptide","1368","1.5139620525036566","6"
"starPep_05273","Peptide","720","7.583097995829333","6"
"starPep_05274","Peptide","721","7.583097995829333","6"
"starPep_05275","Peptide","722","7.583097995829333","6"
"starPep_05278","Peptide","723","7.583097995829333","6"
"starPep_05279","Peptide","724","7.583097995829333","6"
"starPep_05280","Peptide","725","7.583097995829333","6"
"starPep_05281","Peptide","1256","1.8267432539405553","7"
"starPep_05294","Peptide","1112","2.316021910116631","6"
"starPep_05295","Peptide","1113","2.316021910116631","6"
"starPep_05296","Peptide","1114","2.316021910116631","6"
"starPep_05303","Peptide","966","2.9810351989980006","7"
"starPep_05304","Peptide","1550","1.1863901252102689","6"
"starPep_05328","Peptide","1320","1.7999623892852419","5"
"starPep_05331","Peptide","967","2.9810351989980006","7"
"starPep_05336","Peptide","968","2.9810351989980006","7"
"starPep_05337","Peptide","969","2.9810351989980006","7"
"starPep_05338","Peptide","970","2.9810351989980006","7"
"starPep_05339","Peptide","971","2.9810351989980006","7"
"starPep_05340","Peptide","972","2.9810351989980006","7"
"starPep_05341","Peptide","1806","0.1881710521758538","3"
"starPep_05344","Peptide","973","2.9810351989980006","7"
"starPep_05352","Peptide","1369","1.5139620525036566","6"
